1563800923,emitter-2,9488Ki
1563800923,emitter-4,7568Ki
1563800923,emitter-1,9540Ki
1563800923,emitter-0,9428Ki
1563800923,emitter-3,9544Ki
1563800925,emitter-3,9544Ki
1563800925,emitter-4,7568Ki
1563800925,emitter-1,9540Ki
1563800925,emitter-0,9428Ki
1563800925,emitter-2,9488Ki
1563800926,emitter-4,7568Ki
1563800926,emitter-3,9544Ki
1563800926,emitter-1,9540Ki
1563800926,emitter-0,9428Ki
1563800926,emitter-2,9488Ki
1563800927,emitter-2,9488Ki
1563800927,emitter-4,7568Ki
1563800927,emitter-0,9428Ki
1563800927,emitter-3,9544Ki
1563800927,emitter-1,9540Ki
1563800928,emitter-0,9428Ki
1563800928,emitter-1,9540Ki
1563800928,emitter-2,9488Ki
1563800928,emitter-3,9544Ki
1563800928,emitter-4,7568Ki
1563800929,emitter-1,9540Ki
1563800929,emitter-4,7568Ki
1563800929,emitter-3,9544Ki
1563800929,emitter-2,9488Ki
1563800929,emitter-0,9428Ki
1563800930,emitter-4,7568Ki
1563800930,emitter-3,9544Ki
1563800930,emitter-2,9488Ki
1563800930,emitter-1,9540Ki
1563800930,emitter-0,9428Ki
1563800931,emitter-4,7568Ki
1563800931,emitter-0,9428Ki
1563800931,emitter-3,9544Ki
1563800931,emitter-2,9488Ki
1563800931,emitter-1,9540Ki
1563800932,emitter-2,9488Ki
1563800932,emitter-1,9540Ki
1563800932,emitter-0,9428Ki
1563800932,emitter-3,9544Ki
1563800932,emitter-4,7568Ki
1563800933,emitter-3,9544Ki
1563800933,emitter-4,7568Ki
1563800933,emitter-0,9428Ki
1563800933,emitter-2,9488Ki
1563800933,emitter-1,9540Ki
1563800934,emitter-4,7568Ki
1563800934,emitter-3,9544Ki
1563800934,emitter-1,9540Ki
1563800934,emitter-0,9428Ki
1563800934,emitter-2,9488Ki
1563800936,emitter-2,9488Ki
1563800936,emitter-0,9428Ki
1563800936,emitter-1,9540Ki
1563800936,emitter-4,7568Ki
1563800936,emitter-3,9544Ki
1563800937,emitter-1,9540Ki
1563800937,emitter-4,7568Ki
1563800937,emitter-2,9488Ki
1563800937,emitter-0,9428Ki
1563800937,emitter-3,9544Ki
1563800938,emitter-2,9488Ki
1563800938,emitter-3,9544Ki
1563800938,emitter-1,9540Ki
1563800938,emitter-0,9428Ki
1563800938,emitter-4,7568Ki
1563800939,emitter-3,9544Ki
1563800939,emitter-4,7568Ki
1563800939,emitter-2,9488Ki
1563800939,emitter-1,9540Ki
1563800939,emitter-0,9428Ki
1563800940,emitter-2,9488Ki
1563800940,emitter-0,9428Ki
1563800940,emitter-4,7568Ki
1563800940,emitter-1,9540Ki
1563800940,emitter-3,9544Ki
1563800941,emitter-3,9544Ki
1563800941,emitter-2,9488Ki
1563800941,emitter-4,7568Ki
1563800941,emitter-1,9540Ki
1563800941,emitter-0,9428Ki
1563800942,emitter-3,9544Ki
1563800942,emitter-0,9428Ki
1563800942,emitter-2,9488Ki
1563800942,emitter-4,7568Ki
1563800942,emitter-1,9540Ki
1563800943,emitter-3,9544Ki
1563800943,emitter-0,9428Ki
1563800943,emitter-2,9488Ki
1563800943,emitter-4,7568Ki
1563800943,emitter-1,9540Ki
1563800944,emitter-2,9488Ki
1563800944,emitter-1,9540Ki
1563800944,emitter-4,7568Ki
1563800944,emitter-3,9544Ki
1563800944,emitter-0,9428Ki
1563800946,emitter-4,7568Ki
1563800946,emitter-3,9544Ki
1563800946,emitter-0,9428Ki
1563800946,emitter-1,9540Ki
1563800946,emitter-2,9488Ki
1563800947,emitter-0,9428Ki
1563800947,emitter-1,9540Ki
1563800947,emitter-3,9544Ki
1563800947,emitter-2,9488Ki
1563800947,emitter-4,7568Ki
1563800948,emitter-1,9540Ki
1563800948,emitter-4,7568Ki
1563800948,emitter-2,9488Ki
1563800948,emitter-3,9544Ki
1563800948,emitter-0,9428Ki
1563800949,emitter-0,9428Ki
1563800949,emitter-2,9488Ki
1563800949,emitter-4,7568Ki
1563800949,emitter-3,9544Ki
1563800949,emitter-1,9540Ki
1563800950,emitter-1,9540Ki
1563800950,emitter-4,7568Ki
1563800950,emitter-2,9488Ki
1563800950,emitter-3,9544Ki
1563800950,emitter-0,9428Ki
