1563725029,emitter-1,9576Ki
1563725029,emitter-4,9556Ki
1563725029,emitter-0,8060Ki
1563725029,emitter-2,9568Ki
1563725029,emitter-3,10496Ki
1563725030,emitter-1,9576Ki
1563725030,emitter-4,9556Ki
1563725030,emitter-0,8060Ki
1563725030,emitter-2,9568Ki
1563725030,emitter-3,10496Ki
1563725031,emitter-2,9568Ki
1563725031,emitter-3,10496Ki
1563725031,emitter-4,9556Ki
1563725031,emitter-0,8060Ki
1563725031,emitter-1,9576Ki
1563725032,emitter-1,9576Ki
1563725032,emitter-0,8060Ki
1563725032,emitter-2,9568Ki
1563725032,emitter-3,10496Ki
1563725032,emitter-4,9556Ki
1563725033,emitter-2,9568Ki
1563725033,emitter-3,10496Ki
1563725033,emitter-1,9576Ki
1563725033,emitter-0,8060Ki
1563725033,emitter-4,9556Ki
1563725034,emitter-0,8060Ki
1563725034,emitter-2,9568Ki
1563725034,emitter-3,10496Ki
1563725034,emitter-1,9576Ki
1563725034,emitter-4,9556Ki
1563725035,emitter-2,9568Ki
1563725035,emitter-3,10496Ki
1563725035,emitter-1,9576Ki
1563725035,emitter-4,9556Ki
1563725035,emitter-0,8060Ki
1563725036,emitter-1,9576Ki
1563725036,emitter-4,9556Ki
1563725036,emitter-2,9568Ki
1563725036,emitter-3,10496Ki
1563725036,emitter-0,8060Ki
1563725038,emitter-1,9576Ki
1563725038,emitter-4,9556Ki
1563725038,emitter-2,9568Ki
1563725038,emitter-3,10496Ki
1563725038,emitter-0,8060Ki
1563725039,emitter-4,9556Ki
1563725039,emitter-3,10496Ki
1563725039,emitter-1,9576Ki
1563725039,emitter-0,8060Ki
1563725039,emitter-2,9568Ki
1563725040,emitter-0,8060Ki
1563725040,emitter-3,10496Ki
1563725040,emitter-1,9576Ki
1563725040,emitter-4,9556Ki
1563725040,emitter-2,9568Ki
1563725041,emitter-0,8060Ki
1563725041,emitter-2,9568Ki
1563725041,emitter-4,9556Ki
1563725041,emitter-3,10496Ki
1563725041,emitter-1,9576Ki
1563725042,emitter-1,9576Ki
1563725042,emitter-0,8060Ki
1563725042,emitter-2,9568Ki
1563725042,emitter-4,9556Ki
1563725042,emitter-3,10496Ki
1563725043,emitter-0,8060Ki
1563725043,emitter-2,9568Ki
1563725043,emitter-3,10496Ki
1563725043,emitter-4,9556Ki
1563725043,emitter-1,9576Ki
1563725044,emitter-4,9556Ki
1563725044,emitter-0,8060Ki
1563725044,emitter-3,10496Ki
1563725044,emitter-1,9576Ki
1563725044,emitter-2,9568Ki
1563725045,emitter-0,8060Ki
1563725045,emitter-2,9568Ki
1563725045,emitter-3,10496Ki
1563725045,emitter-1,9576Ki
1563725045,emitter-4,9556Ki
1563725046,emitter-2,9568Ki
1563725046,emitter-1,9576Ki
1563725046,emitter-3,10496Ki
1563725046,emitter-4,9556Ki
1563725046,emitter-0,8060Ki
1563725047,emitter-0,8060Ki
1563725047,emitter-2,9568Ki
1563725047,emitter-3,10496Ki
1563725047,emitter-4,9556Ki
1563725047,emitter-1,9576Ki
1563725049,emitter-2,9568Ki
1563725049,emitter-3,10496Ki
1563725049,emitter-0,8060Ki
1563725049,emitter-1,9576Ki
1563725049,emitter-4,9556Ki
1563725050,emitter-0,8060Ki
1563725050,emitter-4,9556Ki
1563725050,emitter-2,9568Ki
1563725050,emitter-3,10496Ki
1563725050,emitter-1,9576Ki
1563725051,emitter-3,10496Ki
1563725051,emitter-1,9576Ki
